"tree","label","sampleImage"
"http://example.org/tree/tree10022","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree30855","cherry tree",
"http://example.org/tree/tree20607","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree15980","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree26107","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree886","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree25500","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree29019","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree20300","larch",
"http://example.org/tree/tree12389","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree14345","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree26141","linden tree",
"http://example.org/tree/tree26335","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree36571","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree12340","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree22545","Taxus","http://commons.wikimedia.org/wiki/Special:FilePath/Taxus%20baccata%20MHNT.jpg"
"http://example.org/tree/tree24569","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree11143","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree19660","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree10363","cherry tree",
"http://example.org/tree/tree10023","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree23842","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree17142","larch",
"http://example.org/tree/tree13320","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree13804","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree885","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree12341","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree20301","larch",
"http://example.org/tree/tree773","linden tree",
"http://example.org/tree/tree14344","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree22641","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree26336","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree22546","Taxus","http://commons.wikimedia.org/wiki/Special:FilePath/Taxus%20baccata%20MHNT.jpg"
"http://example.org/tree/tree11142","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree10020","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree13146","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree35857","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree356","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree26105","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree9477","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree13321","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree30857","cherry tree",
"http://example.org/tree/tree27079","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree32728","elm tree",
"http://example.org/tree/tree27065","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree774","linden tree",
"http://example.org/tree/tree10825","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree22642","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree26337","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree24843","linden tree",
"http://example.org/tree/tree20606","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree10021","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree28039","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree23840","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree27078","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree887","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree14520","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree26725","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree5461","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree6281","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree28041","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree28253","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree792","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree22373","hornbeam",
"http://example.org/tree/tree22372","hornbeam",
"http://example.org/tree/tree13143","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree17239","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree28764","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree2528","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree9668","linden tree",
"http://example.org/tree/tree15388","linden tree",
"http://example.org/tree/tree27186","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree23601","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree27725","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree32834","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree12628","linden tree",
"http://example.org/tree/tree20384","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree26353","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree27943","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree28040","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree6280","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree22371","hornbeam",
"http://example.org/tree/tree13142","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree23602","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree27942","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree29453","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree27724","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree26354","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree26356","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree86","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree36903","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree35595","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree2250","hornbeam",
"http://example.org/tree/tree13141","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree27251","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree23603","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree17157","larch",
"http://example.org/tree/tree1680","Corylus avellana","http://commons.wikimedia.org/wiki/Special:FilePath/Ballachuan%20060.JPG"
"http://example.org/tree/tree27941","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree4637","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree25169","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree9666","linden tree",
"http://example.org/tree/tree26357","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree31639","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree2702","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree28254","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree11429","linden tree",
"http://example.org/tree/tree23604","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree9599","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree27086","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree13140","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree1681","Corylus avellana","http://commons.wikimedia.org/wiki/Special:FilePath/Ballachuan%20060.JPG"
"http://example.org/tree/tree27940","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree4636","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree20383","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree31770","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree8138","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree24974","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree25166","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree20252","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree14473","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree36700","cherry tree",
"http://example.org/tree/tree5707","linden tree",
"http://example.org/tree/tree25802","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree28045","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree8880","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree26363","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree23605","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree4743","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree27947","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree36859","Tsuga heterophylla","http://commons.wikimedia.org/wiki/Special:FilePath/Hoh%20Rainforest%20-%20Olympic%20National%20Park%20-%20Washington%20State%20%289780384324%29.jpg"
"http://example.org/tree/tree11557","cherry tree",
"http://example.org/tree/tree6660","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree16681","Taxus","http://commons.wikimedia.org/wiki/Special:FilePath/Taxus%20baccata%20MHNT.jpg"
"http://example.org/tree/tree37064","cherry tree",
"http://example.org/tree/tree25165","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree5942","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree24881","Malus domestica","http://commons.wikimedia.org/wiki/Special:FilePath/Tree%20with%20red%20apples%20in%20Barkedal%204.jpg"
"http://example.org/tree/tree20251","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
